Drug_Name	DRUG_CURIES	Gene_Symbol	GENE_CURIES	Disease_Name	DISEASE_CURIES
Dutasteride	 PUBCHEM.COMPOUND:6918296	SRD5A1	 NCBIGene:6715	benign prostatic hyperplasia	MONDO:0010811
Dutasteride	 PUBCHEM.COMPOUND:6918296	SRD5A2	 NCBIGene:6716	benign prostatic hyperplasia	MONDO:0010811
Finasteride	 PUBCHEM.COMPOUND:57363	SRD5A1	 NCBIGene:6715	benign prostatic hyperplasia	MONDO:0010811
Finasteride	 PUBCHEM.COMPOUND:57363	SRD5A2	 NCBIGene:6716	benign prostatic hyperplasia	MONDO:0010811
Naftopidil	 PUBCHEM.COMPOUND:4418	ADRA1A	 NCBIGene:148	benign prostatic hyperplasia	MONDO:0010811
Naftopidil	 PUBCHEM.COMPOUND:4418	ADRA1B	 NCBIGene:147	benign prostatic hyperplasia	MONDO:0010811
Naftopidil	 PUBCHEM.COMPOUND:4418	ADRA1D	 NCBIGene:146	benign prostatic hyperplasia	MONDO:0010811
Silodosin	 PUBCHEM.COMPOUND:5312125	ADRA1A	 NCBIGene:148	benign prostatic hyperplasia	MONDO:0010811
Tadalafil	 PUBCHEM.COMPOUND:110635	PDE5A	 NCBIGene:8654	benign prostatic hyperplasia	MONDO:0010811
Terazosin	 PUBCHEM.COMPOUND:5401	ADRA1A	 NCBIGene:148	benign prostatic hyperplasia	MONDO:0010811
Terazosin	 PUBCHEM.COMPOUND:5401	ADRA1B	 NCBIGene:147	benign prostatic hyperplasia	MONDO:0010811
Terazosin	 PUBCHEM.COMPOUND:5401	ADRA1D	 NCBIGene:146	benign prostatic hyperplasia	MONDO:0010811
Acetazolamide	 PUBCHEM.COMPOUND:1986	CA1	 NCBIGene:759	childhood absence epilepsy	MONDO:0010826
Acetazolamide	 PUBCHEM.COMPOUND:1986	CA12	 NCBIGene:771	childhood absence epilepsy	MONDO:0010826
Acetazolamide	 PUBCHEM.COMPOUND:1986	CA2	 NCBIGene:760	childhood absence epilepsy	MONDO:0010826
Acetazolamide	 PUBCHEM.COMPOUND:1986	CA4	 NCBIGene:762	childhood absence epilepsy	MONDO:0010826
Clonazepam	 PUBCHEM.COMPOUND:2802	GABRA1	 NCBIGene:2554	childhood absence epilepsy	MONDO:0010826
Clonazepam	 PUBCHEM.COMPOUND:2802	GABRB2	 NCBIGene:2561	childhood absence epilepsy	MONDO:0010826
Clonazepam	 PUBCHEM.COMPOUND:2802	GABRG2	 NCBIGene:2566	childhood absence epilepsy	MONDO:0010826
Ethosuximide	 PUBCHEM.COMPOUND:3291	CACNA1G	 NCBIGene:8913	childhood absence epilepsy	MONDO:0010826
Lorazepam	 PUBCHEM.COMPOUND:3958	GABRA1	 NCBIGene:2554	childhood absence epilepsy	MONDO:0010826
Lorazepam	 PUBCHEM.COMPOUND:3958	GABRB3	 NCBIGene:2562	childhood absence epilepsy	MONDO:0010826
Lorazepam	 PUBCHEM.COMPOUND:3958	GABRG2	 NCBIGene:2566	childhood absence epilepsy	MONDO:0010826
Methsuximide	 PUBCHEM.COMPOUND:6476	CACNA1G	 NCBIGene:8913	childhood absence epilepsy	MONDO:0010826
Methsuximide	 PUBCHEM.COMPOUND:6476	CACNA1H	 NCBIGene:8912	childhood absence epilepsy	MONDO:0010826
Methsuximide	 PUBCHEM.COMPOUND:6476	CACNA1I	 NCBIGene:8911	childhood absence epilepsy	MONDO:0010826
Paramethadione	 PUBCHEM.COMPOUND:8280	CACNA1G	 NCBIGene:8913	childhood absence epilepsy	MONDO:0010826
Paramethadione	 PUBCHEM.COMPOUND:8280	CACNA1H	 NCBIGene:8912	childhood absence epilepsy	MONDO:0010826
Paramethadione	 PUBCHEM.COMPOUND:8280	CACNA1I	 NCBIGene:8911	childhood absence epilepsy	MONDO:0010826
Phensuximide	 PUBCHEM.COMPOUND:6839	CACNA1G	 NCBIGene:8913	childhood absence epilepsy	MONDO:0010826
Phensuximide	 PUBCHEM.COMPOUND:6839	CACNA1H	 NCBIGene:8912	childhood absence epilepsy	MONDO:0010826
Phensuximide	 PUBCHEM.COMPOUND:6839	CACNA1I	 NCBIGene:8911	childhood absence epilepsy	MONDO:0010826
Trimethadione	 PUBCHEM.COMPOUND:5576	CACNA1G	 NCBIGene:8913	childhood absence epilepsy	MONDO:0010826
Valproic acid	 PUBCHEM.COMPOUND:3121	ALDH5A1	 NCBIGene:7915	childhood absence epilepsy	MONDO:0010826
Prasugrel	 PUBCHEM.COMPOUND:6918456	P2RY12	 NCBIGene:64805	cerebrovascular disorder	MONDO:0011057
Tolazoline	 PUBCHEM.COMPOUND:5504	ADRA1A	 NCBIGene:148	cerebrovascular disorder	MONDO:0011057
Tolazoline	 PUBCHEM.COMPOUND:5504	ADRA2A	 NCBIGene:150	cerebrovascular disorder	MONDO:0011057
Tolazoline	 PUBCHEM.COMPOUND:5504	ADRA2B	 NCBIGene:151	cerebrovascular disorder	MONDO:0011057
Tolazoline	 PUBCHEM.COMPOUND:5504	ADRA2C	 NCBIGene:152	cerebrovascular disorder	MONDO:0011057
Amphetamine	 PUBCHEM.COMPOUND:3007	SLC6A2	 NCBIGene:6530	obesity disorder	MONDO:0011122
Amphetamine	 PUBCHEM.COMPOUND:3007	SLC6A3	 NCBIGene:6531	obesity disorder	MONDO:0011122
Benzphetamine	 PUBCHEM.COMPOUND:5311017	SLC18A2	 NCBIGene:6571	obesity disorder	MONDO:0011122
Benzphetamine	 PUBCHEM.COMPOUND:5311017	SLC6A2	 NCBIGene:6530	obesity disorder	MONDO:0011122
Bupropion	 PUBCHEM.COMPOUND:444	SLC6A2	 NCBIGene:6530	obesity disorder	MONDO:0011122
Bupropion	 PUBCHEM.COMPOUND:444	SLC6A3	 NCBIGene:6531	obesity disorder	MONDO:0011122
Cetilistat	 PUBCHEM.COMPOUND:9952916	PNLIP	 NCBIGene:5406	obesity disorder	MONDO:0011122
Chlorphentermine	 PUBCHEM.COMPOUND:10007	SLC6A4	 NCBIGene:6532	obesity disorder	MONDO:0011122
Diethylpropion	 PUBCHEM.COMPOUND:7029	SLC6A2	 NCBIGene:6530	obesity disorder	MONDO:0011122
Diethylpropion	 PUBCHEM.COMPOUND:7029	SLC6A3	 NCBIGene:6531	obesity disorder	MONDO:0011122
Lorcaserin	 PUBCHEM.COMPOUND:11658860	HTR2C	 NCBIGene:3358	obesity disorder	MONDO:0011122
Mazindol	 PUBCHEM.COMPOUND:4020	SLC6A2	 NCBIGene:6530	obesity disorder	MONDO:0011122
Mazindol	 PUBCHEM.COMPOUND:4020	SLC6A3	 NCBIGene:6531	obesity disorder	MONDO:0011122
Mazindol	 PUBCHEM.COMPOUND:4020	SLC6A4	 NCBIGene:6532	obesity disorder	MONDO:0011122
Methamphetamine	 PUBCHEM.COMPOUND:10836	SLC6A3	 NCBIGene:6531	obesity disorder	MONDO:0011122
Naltrexone	 PUBCHEM.COMPOUND:5360515	OPRD1	 NCBIGene:4985	obesity disorder	MONDO:0011122
Naltrexone	 PUBCHEM.COMPOUND:5360515	OPRK1	 NCBIGene:4986	obesity disorder	MONDO:0011122
Naltrexone	 PUBCHEM.COMPOUND:5360515	OPRM1	 NCBIGene:4988	obesity disorder	MONDO:0011122
Orlistat	 PUBCHEM.COMPOUND:3034010	LIPF	 NCBIGene:8513	obesity disorder	MONDO:0011122
Orlistat	 PUBCHEM.COMPOUND:3034010	PNLIP	 NCBIGene:5406	obesity disorder	MONDO:0011122
Phendimetrazine	 PUBCHEM.COMPOUND:30487	SLC6A2	 NCBIGene:6530	obesity disorder	MONDO:0011122
Phendimetrazine	 PUBCHEM.COMPOUND:30487	SLC6A3	 NCBIGene:6531	obesity disorder	MONDO:0011122
Phenmetrazine	 PUBCHEM.COMPOUND:4762	SLC6A2	 NCBIGene:6530	obesity disorder	MONDO:0011122
Phenmetrazine	 PUBCHEM.COMPOUND:4762	SLC6A3	 NCBIGene:6531	obesity disorder	MONDO:0011122
Phentermine	 PUBCHEM.COMPOUND:4771	SLC6A2	 NCBIGene:6530	obesity disorder	MONDO:0011122
Rimonabant	 PUBCHEM.COMPOUND:104850	CNR1	 NCBIGene:1268	obesity disorder	MONDO:0011122
Setmelanotide	 PUBCHEM.COMPOUND:11993702	MC4R	 NCBIGene:4160	obesity disorder	MONDO:0011122
Sibutramine	 PUBCHEM.COMPOUND:5210	SLC6A2	 NCBIGene:6530	obesity disorder	MONDO:0011122
Sibutramine	 PUBCHEM.COMPOUND:5210	SLC6A3	 NCBIGene:6531	obesity disorder	MONDO:0011122
Sibutramine	 PUBCHEM.COMPOUND:5210	SLC6A4	 NCBIGene:6532	obesity disorder	MONDO:0011122
Voxelotor	 PUBCHEM.COMPOUND:71602803	HBA1	 NCBIGene:3039	sickle cell anemia	MONDO:0011382
ABATACEPT	 CHEMBL.COMPOUND:CHEMBL1201823	CD80	 NCBIGene:941	juvenile idiopathic arthritis	MONDO:0011429
ABATACEPT	 CHEMBL.COMPOUND:CHEMBL1201823	CD86	 NCBIGene:942	juvenile idiopathic arthritis	MONDO:0011429
ADALIMUMAB	 CHEMBL.COMPOUND:CHEMBL1201580	TNF	 NCBIGene:7124	juvenile idiopathic arthritis	MONDO:0011429
Betamethasone	 PUBCHEM.COMPOUND:9782	NR3C1	 NCBIGene:2908	juvenile idiopathic arthritis	MONDO:0011429
Celecoxib	 PUBCHEM.COMPOUND:2662	PTGS2	 NCBIGene:5743	juvenile idiopathic arthritis	MONDO:0011429
Cortisone acetate	 PUBCHEM.COMPOUND:5745	NR3C1	 NCBIGene:2908	juvenile idiopathic arthritis	MONDO:0011429
ETANERCEPT	 CHEMBL.COMPOUND:CHEMBL1201572	TNF	 NCBIGene:7124	juvenile idiopathic arthritis	MONDO:0011429
Etodolac	 PUBCHEM.COMPOUND:3308	PTGS2	 NCBIGene:5743	juvenile idiopathic arthritis	MONDO:0011429
Ibuprofen	 PUBCHEM.COMPOUND:3672	PTGS1	 NCBIGene:5742	juvenile idiopathic arthritis	MONDO:0011429
Ibuprofen	 PUBCHEM.COMPOUND:3672	PTGS2	 NCBIGene:5743	juvenile idiopathic arthritis	MONDO:0011429
Lithium carbonate	 PUBCHEM.COMPOUND:11125	GSK3A	 NCBIGene:2931	juvenile idiopathic arthritis	MONDO:0011429
Lithium carbonate	 PUBCHEM.COMPOUND:11125	GSK3B	 NCBIGene:2932	juvenile idiopathic arthritis	MONDO:0011429
Lithium carbonate	 PUBCHEM.COMPOUND:11125	IMPA1	 NCBIGene:3612	juvenile idiopathic arthritis	MONDO:0011429
Meloxicam	 PUBCHEM.COMPOUND:54677470	PTGS2	 NCBIGene:5743	juvenile idiopathic arthritis	MONDO:0011429
Methotrexate	 PUBCHEM.COMPOUND:126941	DHFR	 NCBIGene:1719	juvenile idiopathic arthritis	MONDO:0011429
Methylprednisolone	 PUBCHEM.COMPOUND:6741	NR3C1	 NCBIGene:2908	juvenile idiopathic arthritis	MONDO:0011429
Naproxen	 PUBCHEM.COMPOUND:156391	PTGS1	 NCBIGene:5742	juvenile idiopathic arthritis	MONDO:0011429
Naproxen	 PUBCHEM.COMPOUND:156391	PTGS2	 NCBIGene:5743	juvenile idiopathic arthritis	MONDO:0011429
Oxaprozin	 PUBCHEM.COMPOUND:4614	PTGS1	 NCBIGene:5742	juvenile idiopathic arthritis	MONDO:0011429
Oxaprozin	 PUBCHEM.COMPOUND:4614	PTGS2	 NCBIGene:5743	juvenile idiopathic arthritis	MONDO:0011429
Prednisolone	 PUBCHEM.COMPOUND:5755	NR3C1	 NCBIGene:2908	juvenile idiopathic arthritis	MONDO:0011429
Prednisone	 PUBCHEM.COMPOUND:5865	NR3C1	 NCBIGene:2908	juvenile idiopathic arthritis	MONDO:0011429
Rofecoxib	 PUBCHEM.COMPOUND:5090	PTGS2	 NCBIGene:5743	juvenile idiopathic arthritis	MONDO:0011429
SULFASALAZINE	 CHEMBL.COMPOUND:CHEMBL421	ALOX5	 NCBIGene:240	juvenile idiopathic arthritis	MONDO:0011429
SULFASALAZINE	 CHEMBL.COMPOUND:CHEMBL421	PTGS1	 NCBIGene:5742	juvenile idiopathic arthritis	MONDO:0011429
SULFASALAZINE	 CHEMBL.COMPOUND:CHEMBL421	PTGS2	 NCBIGene:5743	juvenile idiopathic arthritis	MONDO:0011429
TOCILIZUMAB	 CHEMBL.COMPOUND:CHEMBL1237022	IL6R	 NCBIGene:3570	juvenile idiopathic arthritis	MONDO:0011429
TOCILIZUMAB	 CHEMBL.COMPOUND:CHEMBL1237022	IL6ST	 NCBIGene:3572	juvenile idiopathic arthritis	MONDO:0011429
Tolmetin	 PUBCHEM.COMPOUND:5509	PTGS1	 NCBIGene:5742	juvenile idiopathic arthritis	MONDO:0011429
Tolmetin	 PUBCHEM.COMPOUND:5509	PTGS2	 NCBIGene:5743	juvenile idiopathic arthritis	MONDO:0011429
Triamcinolone	 PUBCHEM.COMPOUND:31307	NR3C1	 NCBIGene:2908	juvenile idiopathic arthritis	MONDO:0011429
Triamcinolone diacetate	 PUBCHEM.COMPOUND:6216	NR3C1	 NCBIGene:2908	juvenile idiopathic arthritis	MONDO:0011429
Avapritinib	 PUBCHEM.COMPOUND:118023034	KIT	 NCBIGene:3815	gastrointestinal stromal tumor	MONDO:0011719
Avapritinib	 PUBCHEM.COMPOUND:118023034	PDGFRA	 NCBIGene:5156	gastrointestinal stromal tumor	MONDO:0011719
Imatinib	 PUBCHEM.COMPOUND:5291	ABL1	 NCBIGene:25	gastrointestinal stromal tumor	MONDO:0011719
Imatinib	 PUBCHEM.COMPOUND:5291	KIT	 NCBIGene:3815	gastrointestinal stromal tumor	MONDO:0011719
Imatinib	 PUBCHEM.COMPOUND:5291	PDGFRB	 NCBIGene:5159	gastrointestinal stromal tumor	MONDO:0011719
Regorafenib	 PUBCHEM.COMPOUND:11167602	BRAF	 NCBIGene:673	gastrointestinal stromal tumor	MONDO:0011719
Regorafenib	 PUBCHEM.COMPOUND:11167602	KDR	 NCBIGene:3791	gastrointestinal stromal tumor	MONDO:0011719
Ripretinib	 PUBCHEM.COMPOUND:71584930	KIT	 NCBIGene:3815	gastrointestinal stromal tumor	MONDO:0011719
Ripretinib	 PUBCHEM.COMPOUND:71584930	PDGFRA	 NCBIGene:5156	gastrointestinal stromal tumor	MONDO:0011719
Sunitinib	 PUBCHEM.COMPOUND:5329102	CSF1R	 NCBIGene:1436	gastrointestinal stromal tumor	MONDO:0011719
Sunitinib	 PUBCHEM.COMPOUND:5329102	FLT1	 NCBIGene:2321	gastrointestinal stromal tumor	MONDO:0011719
Sunitinib	 PUBCHEM.COMPOUND:5329102	FLT3	 NCBIGene:2322	gastrointestinal stromal tumor	MONDO:0011719
Sunitinib	 PUBCHEM.COMPOUND:5329102	FLT4	 NCBIGene:2324	gastrointestinal stromal tumor	MONDO:0011719
Sunitinib	 PUBCHEM.COMPOUND:5329102	KDR	 NCBIGene:3791	gastrointestinal stromal tumor	MONDO:0011719
Sunitinib	 PUBCHEM.COMPOUND:5329102	KIT	 NCBIGene:3815	gastrointestinal stromal tumor	MONDO:0011719
Sunitinib	 PUBCHEM.COMPOUND:5329102	PDGFRA	 NCBIGene:5156	gastrointestinal stromal tumor	MONDO:0011719
Sunitinib	 PUBCHEM.COMPOUND:5329102	PDGFRB	 NCBIGene:5159	gastrointestinal stromal tumor	MONDO:0011719
Sunitinib	 PUBCHEM.COMPOUND:5329102	RET	 NCBIGene:5979	gastrointestinal stromal tumor	MONDO:0011719
Acrivastine	 PUBCHEM.COMPOUND:5284514	HRH1	 NCBIGene:3269	allergic rhinitis	MONDO:0011786
Antazoline	 PUBCHEM.COMPOUND:2200	HRH1	 NCBIGene:3269	allergic rhinitis	MONDO:0011786
Astemizole	 PUBCHEM.COMPOUND:2247	HRH1	 NCBIGene:3269	allergic rhinitis	MONDO:0011786
Azatadine	 PUBCHEM.COMPOUND:19861	HRH1	 NCBIGene:3269	allergic rhinitis	MONDO:0011786
Azelastine	 PUBCHEM.COMPOUND:2267	HRH1	 NCBIGene:3269	allergic rhinitis	MONDO:0011786
Betamethasone	 PUBCHEM.COMPOUND:9782	NR3C1	 NCBIGene:2908	allergic rhinitis	MONDO:0011786
Betamethasone acetate	 PUBCHEM.COMPOUND:443967	NR3C1	 NCBIGene:2908	allergic rhinitis	MONDO:0011786
Bilastine	 PUBCHEM.COMPOUND:185460	HRH1	 NCBIGene:3269	allergic rhinitis	MONDO:0011786
Brompheniramine	 PUBCHEM.COMPOUND:6834	HRH1	 NCBIGene:3269	allergic rhinitis	MONDO:0011786
Budesonide	 PUBCHEM.COMPOUND:5281004	NR3C1	 NCBIGene:2908	allergic rhinitis	MONDO:0011786
Caffeine	 PUBCHEM.COMPOUND:2519	ADORA1	 NCBIGene:134	allergic rhinitis	MONDO:0011786
Caffeine	 PUBCHEM.COMPOUND:2519	ADORA2A	 NCBIGene:135	allergic rhinitis	MONDO:0011786
Caffeine	 PUBCHEM.COMPOUND:2519	ADORA2B	 NCBIGene:136	allergic rhinitis	MONDO:0011786
Carbinoxamine	 PUBCHEM.COMPOUND:2564	HRH1	 NCBIGene:3269	allergic rhinitis	MONDO:0011786
Cetirizine	 PUBCHEM.COMPOUND:2678	HRH1	 NCBIGene:3269	allergic rhinitis	MONDO:0011786
Ciclesonide	 PUBCHEM.COMPOUND:6918155	NR3C1	 NCBIGene:2908	allergic rhinitis	MONDO:0011786
Clemastine	 PUBCHEM.COMPOUND:26987	HRH1	 NCBIGene:3269	allergic rhinitis	MONDO:0011786
Codeine	 PUBCHEM.COMPOUND:5284371	OPRM1	 NCBIGene:4988	allergic rhinitis	MONDO:0011786
Cortisone acetate	 PUBCHEM.COMPOUND:5745	NR3C1	 NCBIGene:2908	allergic rhinitis	MONDO:0011786
Cyclizine	 PUBCHEM.COMPOUND:6726	HRH1	 NCBIGene:3269	allergic rhinitis	MONDO:0011786
Cyproheptadine	 PUBCHEM.COMPOUND:2913	HRH1	 NCBIGene:3269	allergic rhinitis	MONDO:0011786
Desloratadine	 PUBCHEM.COMPOUND:124087	HRH1	 NCBIGene:3269	allergic rhinitis	MONDO:0011786
Desonide	 PUBCHEM.COMPOUND:5311066	NR3C1	 NCBIGene:2908	allergic rhinitis	MONDO:0011786
Dexamethasone	 PUBCHEM.COMPOUND:5743	NR3C1	 NCBIGene:2908	allergic rhinitis	MONDO:0011786
Dexbrompheniramine	 PUBCHEM.COMPOUND:16960	HRH1	 NCBIGene:3269	allergic rhinitis	MONDO:0011786
Dexchlorpheniramine	 PUBCHEM.COMPOUND:33036	HRH1	 NCBIGene:3269	allergic rhinitis	MONDO:0011786
Dihydrocodeine	 PUBCHEM.COMPOUND:5284543	OPRM1	 NCBIGene:4988	allergic rhinitis	MONDO:0011786
Diphenylpyraline	 PUBCHEM.COMPOUND:3103	HRH1	 NCBIGene:3269	allergic rhinitis	MONDO:0011786
Doxylamine	 PUBCHEM.COMPOUND:3162	HRH1	 NCBIGene:3269	allergic rhinitis	MONDO:0011786
Ebastine	 PUBCHEM.COMPOUND:3191	HRH1	 NCBIGene:3269	allergic rhinitis	MONDO:0011786
Ephedrine	 PUBCHEM.COMPOUND:9294	ADRB2	 NCBIGene:154	allergic rhinitis	MONDO:0011786
Epoprostenol	 PUBCHEM.COMPOUND:5282411	PTGER1	 NCBIGene:5731	allergic rhinitis	MONDO:0011786
Epoprostenol	 PUBCHEM.COMPOUND:5282411	PTGIR	 NCBIGene:5739	allergic rhinitis	MONDO:0011786
Fexofenadine	 PUBCHEM.COMPOUND:3348	HRH1	 NCBIGene:3269	allergic rhinitis	MONDO:0011786
Flunisolide	 PUBCHEM.COMPOUND:82153	NR3C1	 NCBIGene:2908	allergic rhinitis	MONDO:0011786
Fluticasone furoate	 PUBCHEM.COMPOUND:9854489	NR3C1	 NCBIGene:2908	allergic rhinitis	MONDO:0011786
Fluticasone propionate	 PUBCHEM.COMPOUND:444036	NR3C1	 NCBIGene:2908	allergic rhinitis	MONDO:0011786
Hydrocodone	 PUBCHEM.COMPOUND:5284569	OPRM1	 NCBIGene:4988	allergic rhinitis	MONDO:0011786
Hydrocortisone	 PUBCHEM.COMPOUND:5754	NR3C1	 NCBIGene:2908	allergic rhinitis	MONDO:0011786
Hydrocortisone acetate	 PUBCHEM.COMPOUND:5744	NR3C1	 NCBIGene:2908	allergic rhinitis	MONDO:0011786
Hydroxyzine	 PUBCHEM.COMPOUND:3658	HRH1	 NCBIGene:3269	allergic rhinitis	MONDO:0011786
Ipratropium	 PUBCHEM.COMPOUND:3746	CHRM3	 NCBIGene:1131	allergic rhinitis	MONDO:0011786
Levocetirizine	 PUBCHEM.COMPOUND:1549000	HRH1	 NCBIGene:3269	allergic rhinitis	MONDO:0011786
Loratadine	 PUBCHEM.COMPOUND:3957	HRH1	 NCBIGene:3269	allergic rhinitis	MONDO:0011786
Mebhydrolin	 PUBCHEM.COMPOUND:22530	HRH1	 NCBIGene:3269	allergic rhinitis	MONDO:0011786
Methdilazine	 PUBCHEM.COMPOUND:14677	HRH1	 NCBIGene:3269	allergic rhinitis	MONDO:0011786
Methscopolamine	 PUBCHEM.COMPOUND:71183	CHRM1	 NCBIGene:1128	allergic rhinitis	MONDO:0011786
Methscopolamine	 PUBCHEM.COMPOUND:71183	CHRM3	 NCBIGene:1131	allergic rhinitis	MONDO:0011786
Methylprednisolone	 PUBCHEM.COMPOUND:6741	NR3C1	 NCBIGene:2908	allergic rhinitis	MONDO:0011786
Mizolastine	 PUBCHEM.COMPOUND:65906	HRH1	 NCBIGene:3269	allergic rhinitis	MONDO:0011786
Mometasone furoate	 PUBCHEM.COMPOUND:441336	NR3C1	 NCBIGene:2908	allergic rhinitis	MONDO:0011786
Montelukast	 PUBCHEM.COMPOUND:5281040	CYSLTR1	 NCBIGene:10800	allergic rhinitis	MONDO:0011786
Olopatadine	 PUBCHEM.COMPOUND:5281071	HRH1	 NCBIGene:3269	allergic rhinitis	MONDO:0011786
Acetaminophen	 PUBCHEM.COMPOUND:1983	CNR1	 NCBIGene:1268	allergic rhinitis	MONDO:0011786
Acetaminophen	 PUBCHEM.COMPOUND:1983	PTGS2	 NCBIGene:5743	allergic rhinitis	MONDO:0011786
Acetaminophen	 PUBCHEM.COMPOUND:1983	TRPV1	 NCBIGene:7442	allergic rhinitis	MONDO:0011786
Pheniramine	 PUBCHEM.COMPOUND:4761	HRH1	 NCBIGene:3269	allergic rhinitis	MONDO:0011786
Phenylephrine	 PUBCHEM.COMPOUND:6041	ADRA1A	 NCBIGene:148	allergic rhinitis	MONDO:0011786
Phenylephrine	 PUBCHEM.COMPOUND:6041	ADRA1B	 NCBIGene:147	allergic rhinitis	MONDO:0011786
Phenylephrine	 PUBCHEM.COMPOUND:6041	ADRA1D	 NCBIGene:146	allergic rhinitis	MONDO:0011786
Phenylpropanolamine	 PUBCHEM.COMPOUND:4786	ADRA1A	 NCBIGene:148	allergic rhinitis	MONDO:0011786
Phenyltoloxamine	 PUBCHEM.COMPOUND:7077	HRH1	 NCBIGene:3269	allergic rhinitis	MONDO:0011786
Pranlukast	 PUBCHEM.COMPOUND:4887	CYSLTR1	 NCBIGene:10800	allergic rhinitis	MONDO:0011786
Prednisolone	 PUBCHEM.COMPOUND:5755	NR3C1	 NCBIGene:2908	allergic rhinitis	MONDO:0011786
Prednisone	 PUBCHEM.COMPOUND:5865	NR3C1	 NCBIGene:2908	allergic rhinitis	MONDO:0011786
Promazine	 PUBCHEM.COMPOUND:4926	DRD2	 NCBIGene:1813	allergic rhinitis	MONDO:0011786
Promazine	 PUBCHEM.COMPOUND:4926	HTR2A	 NCBIGene:3356	allergic rhinitis	MONDO:0011786
Pseudoephedrine	 PUBCHEM.COMPOUND:7028	SLC6A2	 NCBIGene:6530	allergic rhinitis	MONDO:0011786
Ramatroban	 PUBCHEM.COMPOUND:123879	TBXA2R	 NCBIGene:6915	allergic rhinitis	MONDO:0011786
Rupatadine	 PUBCHEM.COMPOUND:133017	HRH1	 NCBIGene:3269	allergic rhinitis	MONDO:0011786
SCOPOLAMINE	 CHEMBL.COMPOUND:CHEMBL569713	CHRM1	 NCBIGene:1128	allergic rhinitis	MONDO:0011786
Terfenadine	 PUBCHEM.COMPOUND:5405	HRH1	 NCBIGene:3269	allergic rhinitis	MONDO:0011786
Triamcinolone	 PUBCHEM.COMPOUND:31307	NR3C1	 NCBIGene:2908	allergic rhinitis	MONDO:0011786
Triamcinolone acetonide	 PUBCHEM.COMPOUND:6436	NR3C1	 NCBIGene:2908	allergic rhinitis	MONDO:0011786
Triamcinolone diacetate	 PUBCHEM.COMPOUND:6216	NR3C1	 NCBIGene:2908	allergic rhinitis	MONDO:0011786
Tripelennamine	 PUBCHEM.COMPOUND:5587	HRH1	 NCBIGene:3269	allergic rhinitis	MONDO:0011786
Triprolidine	 PUBCHEM.COMPOUND:5282443	HRH1	 NCBIGene:3269	allergic rhinitis	MONDO:0011786
Ibuprofen	 PUBCHEM.COMPOUND:3672	PTGS1	 NCBIGene:5742	patent ductus arteriosus	MONDO:0011827
Ibuprofen	 PUBCHEM.COMPOUND:3672	PTGS2	 NCBIGene:5743	patent ductus arteriosus	MONDO:0011827
Indomethacin	 PUBCHEM.COMPOUND:3715	PTGS1	 NCBIGene:5742	patent ductus arteriosus	MONDO:0011827
Indomethacin	 PUBCHEM.COMPOUND:3715	PTGS2	 NCBIGene:5743	patent ductus arteriosus	MONDO:0011827
ADALIMUMAB	 CHEMBL.COMPOUND:CHEMBL1201580	TNF	 NCBIGene:7124	psoriatic arthritis	MONDO:0011849
ADALIMUMAB	 CHEMBL.COMPOUND:CHEMBL1201580	TNF	 NCBIGene:7124	psoriatic arthritis	MONDO:0011849
Apremilast	 PUBCHEM.COMPOUND:11561674	PDE4D	 NCBIGene:5144	psoriatic arthritis	MONDO:0011849
Betamethasone	 PUBCHEM.COMPOUND:9782	NR3C1	 NCBIGene:2908	psoriatic arthritis	MONDO:0011849
Betamethasone acetate	 PUBCHEM.COMPOUND:443967	NR3C1	 NCBIGene:2908	psoriatic arthritis	MONDO:0011849
CERTOLIZUMAB PEGOL	 CHEMBL.COMPOUND:CHEMBL1201831	TNF	 NCBIGene:7124	psoriatic arthritis	MONDO:0011849
CERTOLIZUMAB PEGOL	 CHEMBL.COMPOUND:CHEMBL1201831	TNF	 NCBIGene:7124	psoriatic arthritis	MONDO:0011849
Cortisone acetate	 PUBCHEM.COMPOUND:5745	NR3C1	 NCBIGene:2908	psoriatic arthritis	MONDO:0011849
Dexamethasone	 PUBCHEM.COMPOUND:5743	NR3C1	 NCBIGene:2908	psoriatic arthritis	MONDO:0011849
ETANERCEPT	 CHEMBL.COMPOUND:CHEMBL1201572	TNF	 NCBIGene:7124	psoriatic arthritis	MONDO:0011849
GOLIMUMAB	 CHEMBL.COMPOUND:CHEMBL1201833	TNF	 NCBIGene:7124	psoriatic arthritis	MONDO:0011849
Hydrocortisone	 PUBCHEM.COMPOUND:5754	NR3C1	 NCBIGene:2908	psoriatic arthritis	MONDO:0011849
Hydrocortisone acetate	 PUBCHEM.COMPOUND:5744	NR3C1	 NCBIGene:2908	psoriatic arthritis	MONDO:0011849
INFLIXIMAB	 CHEMBL.COMPOUND:CHEMBL1201581	TNF	 NCBIGene:7124	psoriatic arthritis	MONDO:0011849
IXEKIZUMAB	 CHEMBL.COMPOUND:CHEMBL1743034	IL17A	 NCBIGene:3605	psoriatic arthritis	MONDO:0011849
Leflunomide	 PUBCHEM.COMPOUND:3899	DHODH	 NCBIGene:1723	psoriatic arthritis	MONDO:0011849
Methotrexate	 PUBCHEM.COMPOUND:126941	DHFR	 NCBIGene:1719	psoriatic arthritis	MONDO:0011849
Methylprednisolone	 PUBCHEM.COMPOUND:6741	NR3C1	 NCBIGene:2908	psoriatic arthritis	MONDO:0011849
