_id	drug_pubchem_cid	disease_umls	drug_name	disease_name	status	date
WPTTVJLTNAWYAO-OYWPANLISA-N	PUBCHEM.COMPOUND:133109022	UMLS:C0085413	bardoxolone methyl	Autosomal dominant polycystic kidney disease	Designated	2019-06-03
WPTTVJLTNAWYAO-OYWPANLISA-N	PUBCHEM.COMPOUND:133109022	UMLS:C1567741	bardoxolone methyl	Alport Syndrome	Designated	2017-07-03
WPTTVJLTNAWYAO-UFHYVYMVSA-N	PUBCHEM.COMPOUND:49827815	UMLS:C1567741	bardoxolone methyl	Alport Syndrome	Designated	2017-07-03
WPTTVJLTNAWYAO-UFHYVYMVSA-N	PUBCHEM.COMPOUND:49827815	UMLS:C0085413	bardoxolone methyl	Autosomal dominant polycystic kidney disease	Designated	2019-06-03
WPTTVJLTNAWYAO-UHFFFAOYSA-N	PUBCHEM.COMPOUND:53315588	UMLS:C0085413	bardoxolone methyl	Autosomal dominant polycystic kidney disease	Designated	2019-06-03
WPTTVJLTNAWYAO-UHFFFAOYSA-N	PUBCHEM.COMPOUND:53315588	UMLS:C1567741	bardoxolone methyl	Alport Syndrome	Designated	2017-07-03
WPTTVJLTNAWYAO-ZREYCQBLSA-N	PUBCHEM.COMPOUND:131632414	UMLS:C0085413	bardoxolone methyl	Autosomal dominant polycystic kidney disease	Designated	2019-06-03
WPTTVJLTNAWYAO-ZREYCQBLSA-N	PUBCHEM.COMPOUND:131632414	UMLS:C1567741	bardoxolone methyl	Alport Syndrome	Designated	2017-07-03
WPYMKLBDIGXBTP-UHFFFAOYSA-M	PUBCHEM.COMPOUND:242	UMLS:C0036341	benzoate	Schizophrenia	Designated	2012-07-06
WQZGKKKJIJFFOK-QTVWNMPRSA-N	PUBCHEM.COMPOUND:18950	UMLS:C1291601	D-mannose	isomerase deficiency	Designated	2019-01-14
WQZGKKKJIJFFOK-QTVWNMPRSA-N	PUBCHEM.COMPOUND:18950	UMLS:C1417244	D-mannose	mannose phosphate isomerase	Designated	2019-01-14
WQZGKKKJIJFFOK-SVZMEOIVSA-N	PUBCHEM.COMPOUND:6036	UMLS:C2752015	D-Galactose	PHOSPHOGLUCOMUTASE 1 DEFICIENCY	Designated	2019-01-14
WREGKURFCTUGRC-POYBYMJQSA-N	PUBCHEM.COMPOUND:24066	UMLS:C0001175	Zalcitabine	AIDS	Designated	1986-12-09
WREGKURFCTUGRC-POYBYMJQSA-N	PUBCHEM.COMPOUND:24066	UMLS:C0001175	Zalcitabine	AIDS	Designated/Approved	1988-06-28
WRFHGDPIDHPWIQ-UHFFFAOYSA-N	PUBCHEM.COMPOUND:10257882	UMLS:C0022658	sparsentan	Nephropathy	Designated	2021-01-11
WRFHGDPIDHPWIQ-UHFFFAOYSA-N	PUBCHEM.COMPOUND:10257882	UMLS:C0017668	sparsentan	Focal segmental glomerulosclerosis	Designated	2015-01-05
WRLGYAWRGXKSKG-UHFFFAOYSA-M	PUBCHEM.COMPOUND:23674889	UMLS:C0038220	phenobarbital sodium	Status Epilepticus	Designated	2020-02-26
WRLGYAWRGXKSKG-UHFFFAOYSA-M	PUBCHEM.COMPOUND:23674889	UMLS:C0159020	phenobarbital sodium	Neonatal seizures	Designated	2020-02-27
WRLGYAWRGXKSKG-UHFFFAOYSA-M	PUBCHEM.COMPOUND:23674889	UMLS:C0159020	Phenobarbital Sodium	Neonatal seizures	Designated	2020-09-30
WRLGYAWRGXKSKG-UHFFFAOYSA-M	PUBCHEM.COMPOUND:23674889	UMLS:C0159020	Phenobarbital sodium	Neonatal seizures	Designated	2018-03-28
WSEVKKHALHSUMB-RYVRVIGHSA-N	PUBCHEM.COMPOUND:129012199	UMLS:C0020615	exendin-(9-39)	Hypoglycemia	Designated	2011-06-01
WSEVKKHALHSUMB-RYVRVIGHSA-N	PUBCHEM.COMPOUND:129012199	UMLS:C3888018	exendin-(9-39)	Hyperinsulinemic Hypoglycemia	Designated	2011-06-01
WSNVXWWLBYSQIM-DMHHVDOYSA-N	PUBCHEM.COMPOUND:49855308	UMLS:C4048195	Encaleret sulfate	Autosomal dominant hypocalcemia	Designated	2020-11-24
WTCJDYDZHHFTEW-UHFFFAOYSA-N	PUBCHEM.COMPOUND:24182261	UMLS:C0010674	gallium citrate	Cystic Fibrosis	Designated	2019-06-24
WTJXVDPDEQKTCV-VQAITOIOSA-N	PUBCHEM.COMPOUND:54685925	UMLS:C0080032	Minocycline HCl	malignant pleural effusion	Designated/Withdrawn	1992-06-19
WTJXVDPDEQKTCV-VQAITOIOSA-N	PUBCHEM.COMPOUND:54685925	UMLS:C0036202	Minocycline hydrochloride	Sarcoidosis	Designated	2006-03-28
WTPZYIZNHQOCOQ-VQIWEWKSSA-N	PUBCHEM.COMPOUND:78324948	UMLS:C3203102	2-{4-[(9R)-9-Hydroxy-2-(3-hydroxy-3-methylbutyloxy)-9-(trifluoromethyl)-9H-fluoren-4-yl]-1H-pyrazol-1-yl}-2-methylpropanamide monohydrate	PULMONARY ARTERIAL HYPERTENSION	Designated	2018-01-23
WTWWXOGTJWMJHI-UHFFFAOYSA-N	PUBCHEM.COMPOUND:9873	UMLS:C0012634	Perflubron	Disease	Designated	2001-04-26
WTWWXOGTJWMJHI-UHFFFAOYSA-N	PUBCHEM.COMPOUND:9873	UMLS:C0035222	Perflubron	ARDS	Designated	2001-04-26
WTWWXOGTJWMJHI-UHFFFAOYSA-N	PUBCHEM.COMPOUND:9873	UMLS:C0748355	Perflubron	Acute respiratory distress	Designated	2001-04-26
WUBBRNOQWQTFEX-UHFFFAOYSA-M	PUBCHEM.COMPOUND:54690315	UMLS:C0010346	Aminosalicylate sodium	Crohn's Disease	Designated/Withdrawn	1993-04-06
WUBBRNOQWQTFEX-UHFFFAOYSA-N	PUBCHEM.COMPOUND:4649	UMLS:C0010346	Aminosalicylate sodium	Crohn's Disease	Designated/Withdrawn	1993-04-06
WUBBRNOQWQTFEX-UHFFFAOYSA-N	PUBCHEM.COMPOUND:4649	UMLS:C0010346	4-aminosalicylic acid	Crohn's Disease	Designated	2006-04-26
WUBBRNOQWQTFEX-UHFFFAOYSA-N	PUBCHEM.COMPOUND:4649	UMLS:C0009324	4-aminosalicylic acid	Ulcerative Colitis	Designated	1989-12-13
WUBBRNOQWQTFEX-UHFFFAOYSA-N	PUBCHEM.COMPOUND:4649	UMLS:C0041296	Aminosalicylic acid	Tuberculosis	Designated/Approved	1992-02-19
WUIABRMSWOKTOF-FOBMNYSPSA-N	PUBCHEM.COMPOUND:57336513	UMLS:C0080032	Bleomycin sulfate	malignant pleural effusion	Designated/Approved	1993-09-17
WUIABRMSWOKTOF-NUAMMRKQSA-N	PUBCHEM.COMPOUND:54608728	UMLS:C0080032	Bleomycin sulfate	malignant pleural effusion	Designated/Approved	1993-09-17
WUIABRMSWOKTOF-OCBSMOPSSA-N	PUBCHEM.COMPOUND:72466	UMLS:C0080032	Bleomycin sulfate	malignant pleural effusion	Designated/Approved	1993-09-17
WUIABRMSWOKTOF-OYALTWQYSA-O	PUBCHEM.COMPOUND:71587153	UMLS:C0080032	Bleomycin sulfate	malignant pleural effusion	Designated/Approved	1993-09-17
WUIABRMSWOKTOF-PATWWPTKSA-N	PUBCHEM.COMPOUND:46930981	UMLS:C0080032	Bleomycin sulfate	malignant pleural effusion	Designated/Approved	1993-09-17
WUIABRMSWOKTOF-UHFFFAOYSA-N	PUBCHEM.COMPOUND:21864427	UMLS:C0080032	Bleomycin sulfate	malignant pleural effusion	Designated/Approved	1993-09-17
WUILNKCFCLNXOK-CFBAGHHKSA-N	PUBCHEM.COMPOUND:5469318	UMLS:C0235974	salirasib	PANCREATIC CANCER	Designated/Withdrawn	2006-12-18
WVDSKQXKCDZXLH-OHIDFYLOSA-N	PUBCHEM.COMPOUND:71526737	UMLS:C3714796	macimorelin acetate	Growth hormone deficiency	Designated/Approved	2007-05-14
WVTKBKWTSCPRNU-KYJUHHDHSA-N	PUBCHEM.COMPOUND:73078	UMLS:C0023467	tetrandrine	Acute myeloid leukemia	Designated	2016-12-13
WVTKBKWTSCPRNU-KYJUHHDHSA-N	PUBCHEM.COMPOUND:73078	UMLS:C0023473	tetrandrine	Chronic myeloid leukemia	Designated	2016-05-19
WVXNSAVVKYZVOE-UHFFFAOYSA-N	PUBCHEM.COMPOUND:25066467	UMLS:C0279543	Rebastinib	Philadelphia Chromosome Positive Chronic Myeloid Leukemia	Designated	2009-09-03
WVXNSAVVKYZVOE-UHFFFAOYSA-N	PUBCHEM.COMPOUND:25066467	UMLS:C0238288	rebastinib	Facioscapulohumeral muscular dystrophy	Designated	2018-05-23
WVYXNIXAMZOZFK-UHFFFAOYSA-N	PUBCHEM.COMPOUND:42616	UMLS:C0006826	Diaziquone	MALIGNANCIES	Designated/Withdrawn	1983-11-10
WVYXNIXAMZOZFK-UHFFFAOYSA-N	PUBCHEM.COMPOUND:42616	UMLS:C0004114	Diaziquone	Astrocytomas	Designated/Withdrawn	1983-11-10
WWFDJIVIDXJAQR-FFWSQMGZSA-N	PUBCHEM.COMPOUND:131801471	UMLS:C0026847	nusinersen	Spinal Muscular Atrophy	Designated/Approved	2011-04-18
WWJFFVUVFNBJTN-VHDFTHOZSA-N	PUBCHEM.COMPOUND:102515122	UMLS:C0009186	Nikkomycin Z	Coccidioidomycosis	Designated	2006-02-14
WWJFFVUVFNBJTN-VHDFTHOZSA-N	PUBCHEM.COMPOUND:102515122	UMLS:C0009186	Nikkomycin Z	Coccidioidomycosis	Designated	2006-02-14
WWVANQJRLPIHNS-ZKWXMUAHSA-N	PUBCHEM.COMPOUND:128878	UMLS:C0559477	2-iminobiotin	Perinatal asphyxia	Designated	2009-02-24
WXJFKKQWPMNTIM-VWLOTQADSA-N	PUBCHEM.COMPOUND:483477	UMLS:C0037356	brincidofovir	smallpox	Designated	2018-06-05
WXNXCEHXYPACJF-UHFFFAOYSA-N	PUBCHEM.COMPOUND:1995	UMLS:C0087012	N-acetyl-DL-leucine	Spinocerebellar ataxia	Designated	2018-06-06
WXNXCEHXYPACJF-UHFFFAOYSA-N	PUBCHEM.COMPOUND:1995	UMLS:C0268274	N-acetyl-DL-leucine	GM2 Gangliosidosis	Designated	2018-03-26
WXNXCEHXYPACJF-UHFFFAOYSA-N	PUBCHEM.COMPOUND:1995	UMLS:C0018790	N-acetyl-DL-leucine	SCA	Designated	2018-06-06
WXNXCEHXYPACJF-ZETCQYMHSA-N	PUBCHEM.COMPOUND:70912	UMLS:C0004135	N-Acetyl-Leucine	Ataxia Telangiectasia	Designated	2018-10-02
WXXSNCNJFUAIDG-UHFFFAOYSA-N	PUBCHEM.COMPOUND:11304743	UMLS:C3203102	riociguat	PULMONARY ARTERIAL HYPERTENSION	Designated/Approved	2013-09-19
WXXSNCNJFUAIDG-UHFFFAOYSA-N	PUBCHEM.COMPOUND:11304743	UMLS:C2363973	riociguat	Chronic thromboembolic pulmonary hypertension	Designated/Approved	2013-09-19
WXXSNCNJFUAIDG-UHFFFAOYSA-N	PUBCHEM.COMPOUND:11304743	UMLS:C0036421	riociguat	Systemic sclerosis	Designated/Withdrawn	2014-07-24
WYHIICXRPHEJKI-UHFFFAOYSA-N	PUBCHEM.COMPOUND:71433	UMLS:C0677050	trientine hydrochloride	Manganism	Designated	2010-11-02
WYQFJHHDOKWSHR-MNOVXSKESA-N	PUBCHEM.COMPOUND:58557659	UMLS:C1384600	upadacitinib	Systemic juvenile idiopathic arthritis	Designated	2017-08-16
WYQFJHHDOKWSHR-MNOVXSKESA-N	PUBCHEM.COMPOUND:58557659	UMLS:C2931173	upadacitinib	Pediatric ulcerative colitis	Designated	2019-12-30
WYQFJHHDOKWSHR-MNOVXSKESA-N	PUBCHEM.COMPOUND:58557659	UMLS:C3495559	upadacitinib	juvenile idiopathic arthritis	Designated	2015-09-18
WYQFJHHDOKWSHR-MNOVXSKESA-N	PUBCHEM.COMPOUND:58557659	UMLS:C3714757	upadacitinib	Juvenile idiopathic arthritis	Designated	2015-09-18
WYQPLTPSGFELIB-JTQPXKBDSA-N	PUBCHEM.COMPOUND:443936	UMLS:C0030343	difluprednate	Panuveitis	Designated/Approved	2008-09-30
WYQPLTPSGFELIB-JTQPXKBDSA-N	PUBCHEM.COMPOUND:443936	UMLS:C4325554	difluprednate	Traumatic anterior uveitis	Designated/Approved	2008-09-30
WZHKXNSOCOQYQX-XFUHGIIQSA-N	PUBCHEM.COMPOUND:44368295	UMLS:C0015544	His-D-Trp-Ala-Trp-D-Phe-Lys NH2	growth failure	Designated/Withdrawn	1990-05-23
WZPBZJONDBGPKJ-CAOOACKPSA-N	PUBCHEM.COMPOUND:5466987	UMLS:C0006267	aztreonam	Bronchiectasis	Designated/Withdrawn	2009-05-15
WZPBZJONDBGPKJ-CAOOACKPSA-N	PUBCHEM.COMPOUND:5466987	UMLS:C0037090	aztreonam	Respiratory symptoms	Designated/Withdrawn	2009-05-15
WZPBZJONDBGPKJ-CAOOACKPSA-N	PUBCHEM.COMPOUND:5466987	UMLS:C0010674	aztreonam	Cystic Fibrosis	Designated/Approved	2002-03-12
WZPBZJONDBGPKJ-FSPLSTOPSA-N	PUBCHEM.COMPOUND:54117	UMLS:C0037090	aztreonam	Respiratory symptoms	Designated/Withdrawn	2009-05-15
WZPBZJONDBGPKJ-FSPLSTOPSA-N	PUBCHEM.COMPOUND:54117	UMLS:C0006267	aztreonam	Bronchiectasis	Designated/Withdrawn	2009-05-15
WZPBZJONDBGPKJ-FSPLSTOPSA-N	PUBCHEM.COMPOUND:54117	UMLS:C0010674	aztreonam	Cystic Fibrosis	Designated/Approved	2002-03-12
WZPBZJONDBGPKJ-HMTIBFNOSA-N	PUBCHEM.COMPOUND:86741379	UMLS:C0010674	aztreonam	Cystic Fibrosis	Designated/Approved	2002-03-12
WZPBZJONDBGPKJ-HMTIBFNOSA-N	PUBCHEM.COMPOUND:86741379	UMLS:C0006267	aztreonam	Bronchiectasis	Designated/Withdrawn	2009-05-15
WZPBZJONDBGPKJ-HMTIBFNOSA-N	PUBCHEM.COMPOUND:86741379	UMLS:C0037090	aztreonam	Respiratory symptoms	Designated/Withdrawn	2009-05-15
WZPBZJONDBGPKJ-IYZXUIDESA-N	PUBCHEM.COMPOUND:5459211	UMLS:C0010674	aztreonam	Cystic Fibrosis	Designated/Approved	2002-03-12
WZPBZJONDBGPKJ-IYZXUIDESA-N	PUBCHEM.COMPOUND:5459211	UMLS:C0037090	aztreonam	Respiratory symptoms	Designated/Withdrawn	2009-05-15
WZPBZJONDBGPKJ-IYZXUIDESA-N	PUBCHEM.COMPOUND:5459211	UMLS:C0006267	aztreonam	Bronchiectasis	Designated/Withdrawn	2009-05-15
WZPBZJONDBGPKJ-NACOFCMISA-N	PUBCHEM.COMPOUND:22842006	UMLS:C0037090	aztreonam	Respiratory symptoms	Designated/Withdrawn	2009-05-15
WZPBZJONDBGPKJ-NACOFCMISA-N	PUBCHEM.COMPOUND:22842006	UMLS:C0010674	aztreonam	Cystic Fibrosis	Designated/Approved	2002-03-12
WZPBZJONDBGPKJ-NACOFCMISA-N	PUBCHEM.COMPOUND:22842006	UMLS:C0006267	aztreonam	Bronchiectasis	Designated/Withdrawn	2009-05-15
WZPBZJONDBGPKJ-PSGLRMFWSA-N	PUBCHEM.COMPOUND:56842327	UMLS:C0037090	aztreonam	Respiratory symptoms	Designated/Withdrawn	2009-05-15
WZPBZJONDBGPKJ-PSGLRMFWSA-N	PUBCHEM.COMPOUND:56842327	UMLS:C0010674	aztreonam	Cystic Fibrosis	Designated/Approved	2002-03-12
WZPBZJONDBGPKJ-PSGLRMFWSA-N	PUBCHEM.COMPOUND:56842327	UMLS:C0006267	aztreonam	Bronchiectasis	Designated/Withdrawn	2009-05-15
WZPBZJONDBGPKJ-UHFFFAOYSA-N	PUBCHEM.COMPOUND:2274	UMLS:C0010674	aztreonam	Cystic Fibrosis	Designated/Approved	2002-03-12
WZPBZJONDBGPKJ-UHFFFAOYSA-N	PUBCHEM.COMPOUND:2274	UMLS:C0037090	aztreonam	Respiratory symptoms	Designated/Withdrawn	2009-05-15
WZPBZJONDBGPKJ-UHFFFAOYSA-N	PUBCHEM.COMPOUND:2274	UMLS:C0006267	aztreonam	Bronchiectasis	Designated/Withdrawn	2009-05-15
WZPBZJONDBGPKJ-VEHQQRBSSA-N	PUBCHEM.COMPOUND:5742832	UMLS:C0006267	aztreonam	Bronchiectasis	Designated/Withdrawn	2009-05-15
WZPBZJONDBGPKJ-VEHQQRBSSA-N	PUBCHEM.COMPOUND:5742832	UMLS:C0037090	aztreonam	Respiratory symptoms	Designated/Withdrawn	2009-05-15
WZPBZJONDBGPKJ-VEHQQRBSSA-N	PUBCHEM.COMPOUND:5742832	UMLS:C0010674	aztreonam	Cystic Fibrosis	Designated/Approved	2002-03-12
XAKLYHGHEFMDAP-UNMCSNQZSA-N	PUBCHEM.COMPOUND:57887037	UMLS:C0279530	5(S)-(2'-hydroxy ethoxy)-20(S)-Camptothecin	Bone Cancer	Designated	2007-06-15
XASIMHXSUQUHLV-UHFFFAOYSA-N	PUBCHEM.COMPOUND:2536	UMLS:C0149521	camostat	Chronic pancreatitis	Designated	2011-05-18
XAUDJQYHKZQPEU-KVQBGUIXSA-N	PUBCHEM.COMPOUND:451668	UMLS:C3463824	decitabine	Myelodysplastic Syndromes	Designated/Approved	1999-03-08
XAUDJQYHKZQPEU-KVQBGUIXSA-N	PUBCHEM.COMPOUND:451668	UMLS:C0002895	decitabine	SICKLE CELL ANEMIA	Designated/Withdrawn	2002-09-09
XAUDJQYHKZQPEU-KVQBGUIXSA-N	PUBCHEM.COMPOUND:451668	UMLS:C0023467	decitabine	Acute myeloid leukemia	Designated/Withdrawn	2006-08-04
XAUDJQYHKZQPEU-KVQBGUIXSA-N	PUBCHEM.COMPOUND:451668	UMLS:C0085669	5-aza-2'-deoxycytidine	Acute leukemia	Designated	1987-08-03
XAUDJQYHKZQPEU-KVQBGUIXSA-N	PUBCHEM.COMPOUND:451668	UMLS:C0023473	decitabine	Chronic myelogenous leukemia	Designated/Withdrawn	1999-03-08
XAYGBKHKBBXDAK-UHFFFAOYSA-N	PUBCHEM.COMPOUND:59634741	UMLS:C0039730	Mitapivat	Thalassemia	Designated	2020-06-08
XAYGBKHKBBXDAK-UHFFFAOYSA-N	PUBCHEM.COMPOUND:59634741	UMLS:C0002895	mitapivat	Sickle Cell Disease	Designated	2020-11-12
XCPGHVQEEXUHNC-UHFFFAOYSA-N	PUBCHEM.COMPOUND:2179	UMLS:C1547229	Amsacrine	Acute	Designated/Withdrawn	1984-12-07
XCPGHVQEEXUHNC-UHFFFAOYSA-N	PUBCHEM.COMPOUND:2179	UMLS:C0023418	Amsacrine	leukemia	Designated/Withdrawn	1984-12-07
XDAOLTSRNUSPPH-XMMPIXPASA-N	PUBCHEM.COMPOUND:6480466	UMLS:C0041327	(R)-2-methyl-6-nitro-2-{4-[4-(4-trifluoromethoxyphenoxy)piperidin-1-yl]phenoxymethyl}-2,3-dihydroimidazo[2,1-b]oxazole	Pulmonary tuberculosis	Designated	2007-07-12
XDCNKOBSQURQOZ-UHFFFAOYSA-L	PUBCHEM.COMPOUND:135414247	UMLS:C0009324	Balsalazide disodium	Ulcerative Colitis	Designated/Approved	2005-08-12
XDPFHGWVCTXHDX-UHFFFAOYSA-M	PUBCHEM.COMPOUND:23665888	UMLS:C0158683	menadione sodium bisulfite	Polycystic liver disease	Designated	2014-05-14
XDPFHGWVCTXHDX-UHFFFAOYSA-M	PUBCHEM.COMPOUND:23665888	UMLS:C0085413	Menadione Sodium Bisulfite	Autosomal dominant polycystic kidney disease	Designated	2014-05-14
XDRYMKDFEDOLFX-UHFFFAOYSA-N	PUBCHEM.COMPOUND:4735	UMLS:C0279000	pentamidine	Liver and Intrahepatic Bile Duct Cancer	Designated/Withdrawn	2013-08-12
XDRYMKDFEDOLFX-UHFFFAOYSA-N	PUBCHEM.COMPOUND:4735	UMLS:C4721610	pentamidine	Ovarian Cancer	Designated/Withdrawn	2013-08-12
XDRYMKDFEDOLFX-UHFFFAOYSA-N	PUBCHEM.COMPOUND:4735	UMLS:C0235974	pentamidine	PANCREATIC CANCER	Designated/Withdrawn	2010-09-13
XDXDZDZNSLXDNA-TZNDIEGXSA-N	PUBCHEM.COMPOUND:42890	UMLS:C3463824	Idarubicin	Myelodysplastic Syndromes	Designated/Withdrawn	1992-12-01
XDXDZDZNSLXDNA-TZNDIEGXSA-N	PUBCHEM.COMPOUND:42890	UMLS:C0023473	Idarubicin	Chronic myelogenous leukemia	Designated/Withdrawn	1992-12-02
XDZAHHULFQIBFE-UHFFFAOYSA-N	PUBCHEM.COMPOUND:24875489	UMLS:C0079773	methylparaben suberohydroxamic acid phenyl ester	cutaneous T-cell lymphoma	Designated	2013-04-15
XFCLJVABOIYOMF-QPLCGJKRSA-N	PUBCHEM.COMPOUND:3005573	UMLS:C1384494	Toremifene	Metastatic Carcinoma	Designated/Approved	1991-09-19
XFCLJVABOIYOMF-QPLCGJKRSA-N	PUBCHEM.COMPOUND:3005573	UMLS:C0678222	Toremifene	Carcinoma of the Breast	Designated/Approved	1991-09-19
XFCLJVABOIYOMF-QPLCGJKRSA-N	PUBCHEM.COMPOUND:3005573	UMLS:C0079218	Toremifene	desmoid tumors	Designated	1993-08-17
XGALLCVXEZPNRQ-UHFFFAOYSA-N	PUBCHEM.COMPOUND:123631	UMLS:C3539721	gefitinib	Non-Small Cell Lung Cancer	Designated/Approved	2014-08-26
XGZVUEUWXADBQD-UHFFFAOYSA-L	PUBCHEM.COMPOUND:11125	UMLS:C1800706	lithium carbonate	Idiopathic Pulmonary Fibrosis	Designated	2021-03-29
XHWRWCSCBDLOLM-UHFFFAOYSA-N	PUBCHEM.COMPOUND:135400184	UMLS:C2239176	nolatrexed	HEPATOCELLULAR CARCINOMA	Designated/Withdrawn	2001-10-18
XIIOFHFUYBLOLW-UHFFFAOYSA-N	PUBCHEM.COMPOUND:134436906	UMLS:C1337013	selpercatinib	Thyroid Cancers	Designated/Approved	2019-11-21
XIIOFHFUYBLOLW-UHFFFAOYSA-N	PUBCHEM.COMPOUND:134436906	UMLS:C0238461	selpercatinib	anaplastic thyroid cancer	Designated/Approved	2019-11-21
XIIOFHFUYBLOLW-UHFFFAOYSA-N	PUBCHEM.COMPOUND:134436906	UMLS:C3539721	selpercatinib	Non-Small Cell Lung Cancer	Designated/Approved	2019-10-30
XIIOFHFUYBLOLW-UHFFFAOYSA-N	PUBCHEM.COMPOUND:134436906	UMLS:C0235974	6-(2-hydroxy-2-methylpropoxy)-4-(6-(6-((6-methoxypyridin-3-yl)methyl)-3,6-diazabicyclo[3.1.1]heptan-3-yl)pyridin-3-yl)pyrazolo[1,5-a]pyridine-3-carbonitrile	PANCREATIC CANCER	Designated	2018-10-10
XIIOFHFUYBLOLW-UHFFFAOYSA-N	PUBCHEM.COMPOUND:134436906	UMLS:C0549473	selpercatinib	medullary	Designated/Approved	2019-11-21
XIIOFHFUYBLOLW-UHFFFAOYSA-N	PUBCHEM.COMPOUND:134436906	UMLS:C0238462	selpercatinib	Thyroid cancer	Designated/Approved	2019-11-21
XIJXHOVKJAXCGJ-UHFFFAOYSA-N	PUBCHEM.COMPOUND:14326905	UMLS:C0017638	5-iodo-2-pyrimidinone-2'-deoxyribose	Glioma	Designated	2006-05-26
XIJXHOVKJAXCGJ-XLPZGREQSA-N	PUBCHEM.COMPOUND:9840777	UMLS:C0017638	ropidoxuridine	Glioma	Designated	2016-05-19
XIJXHOVKJAXCGJ-XLPZGREQSA-N	PUBCHEM.COMPOUND:9840777	UMLS:C0017638	5-iodo-2-pyrimidinone-2'-deoxyribose	Glioma	Designated	2006-05-26
XIKSEDLKDYKPTO-UHFFFAOYSA-N	PUBCHEM.COMPOUND:10038269	UMLS:C0268381	N-(3,4-dihydroxyphenyl)-3,4-dihydroxybenzamide	AL Amyloidosis	Designated	2014-10-15
XJDYQYNYISTAMO-GFDYFVENSA-N	PUBCHEM.COMPOUND:25063260	UMLS:C3463824	ezatiostat hydrochloride	MYELODYSPLASTIC SYNDROME	Designated	2013-01-09
XKYJAZULGNDPLX-IXIFSOOLSA-N	PUBCHEM.COMPOUND:87060529	UMLS:C0002736	Ceftriaxone sodium	Amyotrophic Lateral Sclerosis	Designated	2006-03-28
XKYJAZULGNDPLX-VKZZUTNHSA-N	PUBCHEM.COMPOUND:9894479	UMLS:C0002736	Ceftriaxone sodium	Amyotrophic Lateral Sclerosis	Designated	2006-03-28
XLXXBYJYWULGGD-UHFFFAOYSA-N	PUBCHEM.COMPOUND:69619483	UMLS:C0235280	2-(4-(2,4-dichlorophenethyl)-3,6-dioxo-1-(2-(thiophen-2-yl)ethyl)piperazin-2-yl)-N-(2-(5-methoxy-1H-indol-3-yl)ethyl) acetamide	Ototoxicity	Designated/Withdrawn	2017-12-14
XLZOVRYBVCMCGL-BPNVQINPSA-L	PUBCHEM.COMPOUND:49867944	UMLS:C0017636	disufenton sodium	Glioblastoma multiforme	Designated/Withdrawn	2016-08-22
XLZOVRYBVCMCGL-BPNVQINPSA-L	PUBCHEM.COMPOUND:49867944	UMLS:C0555198	Disufenton sodium	Malignant Glioma	Designated	2020-08-14
XLZOVRYBVCMCGL-BPNVQINPSA-L	PUBCHEM.COMPOUND:49867944	UMLS:C0555198	Disufenton sodium	Malignant Glioma	Designated	2020-08-14
XLZOVRYBVCMCGL-BPNVQINPSA-L	PUBCHEM.COMPOUND:49867944	UMLS:C0017636	disufenton sodium	Glioblastoma multiforme	Designated/Withdrawn	2016-08-22
XMAYWYJOQHXEEK-ANWICMFUSA-N	PUBCHEM.COMPOUND:16757695	UMLS:C0595916	Ketoconazole	nephrotoxicity	Designated/Withdrawn	1991-03-27
XMAYWYJOQHXEEK-NASUQTAISA-N	PUBCHEM.COMPOUND:5702077	UMLS:C0595916	Ketoconazole	nephrotoxicity	Designated/Withdrawn	1991-03-27
XMAYWYJOQHXEEK-OZXSUGGESA-N	PUBCHEM.COMPOUND:456201	UMLS:C0595916	Ketoconazole	nephrotoxicity	Designated/Withdrawn	1991-03-27
XMAYWYJOQHXEEK-UHFFFAOYSA-N	PUBCHEM.COMPOUND:3823	UMLS:C0595916	Ketoconazole	nephrotoxicity	Designated/Withdrawn	1991-03-27
XMAYWYJOQHXEEK-ZEQKJWHPSA-N	PUBCHEM.COMPOUND:47576	UMLS:C0010481	2S,4R ketoconazole	Cushing's Syndrome	Designated	2012-03-09
XMAYWYJOQHXEEK-ZEQKJWHPSA-N	PUBCHEM.COMPOUND:47576	UMLS:C0595916	Ketoconazole	nephrotoxicity	Designated/Withdrawn	1991-03-27
XMAYWYJOQHXEEK-ZZHFZYNASA-N	PUBCHEM.COMPOUND:73951506	UMLS:C0595916	Ketoconazole	nephrotoxicity	Designated/Withdrawn	1991-03-27
XMCDZRXQAGFWAK-PMCOHIMVSA-L	PUBCHEM.COMPOUND:60196280	UMLS:C0002736	Ceftriaxone sodium	Amyotrophic Lateral Sclerosis	Designated	2006-03-28
XMYKNCNAZKMVQN-NYYWCZLTSA-N	PUBCHEM.COMPOUND:9571836	UMLS:C4048328	3-aminopyridine-2-carboxaldehyde thiosemicarbazone	cervical cancer	Designated	2017-11-08
XMYKNCNAZKMVQN-UHFFFAOYSA-N	PUBCHEM.COMPOUND:3006315	UMLS:C4048328	3-aminopyridine-2-carboxaldehyde thiosemicarbazone	cervical cancer	Designated	2017-11-08
XMYKNCNAZKMVQN-WCIBSUBMSA-N	PUBCHEM.COMPOUND:5468049	UMLS:C4048328	3-aminopyridine-2-carboxaldehyde thiosemicarbazone	cervical cancer	Designated	2017-11-08
